Country,Type,Subtype,Class,Amount,Currency,Year,Source
Russian Federation,Fuel,Fuel subsidies,B7,84600000,RUB,2015,DG MARE (2017) Study on the subsidies to the fisheries sector in major fishing nations beyond the EU
Russian Federation,Assistance,Income support,C1,70000000,RUB,2015,DG MARE (2017) Study on the subsidies to the fisheries sector in major fishing nations beyond the EU
Russian Federation,Access,Access fees for third country agreements,B6,89174582.28,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Russian Federation,Tax,Non-Fuel tax exemptions,B5,49551000000,RUB,2018,????????? ??????? 2015-21
Samoa,Access,Access fees for third country agreements,B6,46131.3,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Sao Tome Prn,Fishery Management,Fishery management programs & services,A1,100000000,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Fishery Management,Fishery management programs & services,A1,120000000,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Fishery Management,Fishery management programs & services,A1,7792459671,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Fishery Management,Management-Other,A1,20986864850,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Fishery Development,Institutional support and services,B2,8575000000,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Market Infrastructure,Processing & storage infrastructure,B4,10000000000,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Fishery Development,Development grants for fishery projects,B2,8695000000,STD,2018,Sao Tome Principe Budget 2018 - Expenditures
Sao Tome Prn,Fishery Development,Development grants for fishery projects,B2,39243,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Sao Tome Prn,Market Infrastructure,Processing & storage infrastructure,B4,84355,USD,2017,"OECDStat, Overseas Development Aid, Fishery Services"
Sao Tome Prn,Fishery Management,Fishery management programs & services,A1,1247766,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Sao Tome Prn,Access,Access fees for third country agreements,B6,48719.93,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Saudi Arabia,MPAs,MPAs,A3,1187198.36,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Saudi Arabia,Access,Access fees for third country agreements,B6,846553.32,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Senegal,Market Infrastructure,Subsidised lending for infrastructure and capital cost support,B4,225000000,CFA,2014,Republique due Senegal Rapport d'Evaluation des Depenses Fiscales 2014
Senegal,Fuel,Fuel subsidies,B7,9683693000,CFA,2017,Ndiaye (2018) Etude Sur Les Subventions Dans Le Secteur De La Peche Au Senegal (Draft)
Senegal,Boat,"Boat / fleet construct., renewal, & modernization",B1,4262000000,CFA,2018,Senegal Loi de Finance 2018
Senegal,Fishery Management,Stock assessment,A1,75000000,CFA,2018,Senegal Loi de Finance Rectificative 2018
Senegal,Fishery Management,Monitoring control & surveillance,A1,1400000000,CFA,2018,Senegal Loi de Finance Rectificative 2018
Senegal,Fishery Management,Monitoring control & surveillance,A1,5577388000,CFA,2018,Senegal Loi de Finance Rectificative 2018
Senegal,Port,Port & harbour construction & renovation,B3,6373000000,CFA,2018,Senegal Loi de Finance Rectificative 2018
Senegal,Port,Port & harbour construction & renovation,B3,6100000000,CFA,2018,Senegal Loi de Finance Rectificative 2018
Senegal,Port,Port & harbour construction & renovation,B3,500000000,CFA,2018,Senegal Loi de Finance Rectificative 2018
Senegal,MPAs,MPAs,A3,1830792.18,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Senegal,Market Infrastructure,Processing & storage infrastructure,B4,9806669,USD,2017,"OECDStat, Overseas Development Aid, Fishery Services"
Senegal,Fishery Management,Fishery management programs & services,A1,6096931,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Senegal,Market Infrastructure,Marketing support,B4,10775444444,CFA,2018,Senegal Programme Triennal D'Investissements Publics 2018-2020 Commentaires
Senegal,Access,Access fees for third country agreements,B6,44711296.53,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Seychelles,MPAs,MPAs,A3,1484855.63,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Seychelles,Fishery Development,Development grants for fishery projects,B2,13554434,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Seychelles,Fishery Management,Fishery management programs & services,A1,5358243,USD,2016,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Seychelles,Fishery Management,Fishery management programs & services,A1,30284640,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Management,Fishery management programs & services,A1,3346920,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Management,Monitoring control & surveillance,A1,43071495,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Development,Institutional support and services,B2,43071495,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Management,Fishery management programs & services,A1,28761870,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Management,Fishery management programs & services,A1,27277260,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,R&D,Stock assessment,A2,5739440,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Management,Monitoring control & surveillance,A1,6753390,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Development,Institutional support and services,B2,54429797.5,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Market Infrastructure,Marketing support,B4,54429797.5,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Market Infrastructure,Processing & storage infrastructure,B4,54429797.5,SCR,2018,Seychelles Programme Performance Based Budget Statements 2016-20
Seychelles,Fishery Management,Fishery management programs & services,A1,26609000,SCR,2018,Seychelles Summary of Central Government Investment Programme 2017-2020
Seychelles,Access,Access fees for third country agreements,B6,363635.69,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Sierra Leone,Fishery Management,Fishery management programs & services,A1,1301100000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Fishery Management,Stock assessment,A1,250000000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Fishery Management,Monitoring control & surveillance,A1,200000000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Boat,"Boat / fleet construct., renewal, & modernization",B1,1801200000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Fishery Development,Development grants for fishery projects,B2,2000000000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Fishery Development,Institutional support and services,B2,521600000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Market Infrastructure,Marketing support,B4,1000000000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Market Infrastructure,Marketing support,B4,1000000000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Market Infrastructure,Processing & storage infrastructure,B4,200000000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Rural,Rural fisheries community development,C3,399900000,SLL,2018,Sierra Leone Budget Profile 2016-20
Sierra Leone,Fishery Management,Fishery management programs & services,A1,4720218,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Sierra Leone,Assistance,Worker adjustment and retraining,C1,15766,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Training"
Sierra Leone,Access,Access fees for third country agreements,B6,4326075.17,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Sierra Leone,Fuel,Fuel subsidies,B7,0,SLL,2018,Sierra Leone Telegraph (2018) Sierra Leone Government Removal of Fuel Subsidy - Why it Had to Happen
Singapore,MPAs,MPAs,A3,29526.13,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Singapore,Access,Access fees for third country agreements,B6,55432.35,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Slovenia,Fishery Management,Fishery management programs & services,A1,455000,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Slovenia,Fishery Management,Monitoring control & surveillance,A1,122500,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Slovenia,R&D,R&D,A2,501394,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Slovenia,Fishery Development,Development grants for fishery projects,B2,29168,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Slovenia,Port,Port & harbour access / other,B3,44000,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Slovenia,Fuel,Fuel tax concessions,B7,60152,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Slovenia,MPAs,MPAs,A3,1586933.41,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Slovenia,Access,Access fees for third country agreements,B6,1439347.51,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Solomon Is,MPAs,MPAs,A3,3012166.3,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Solomon Is.,Access,Access fees for third country agreements,B6,1473579.54,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Somalia,Fishery Management,Fishery management programs & services,A1,1209913,USD,2018,Somalia Budget 2019
Somalia,Fishery Management,Stock assessment,A1,491169,USD,2018,Somalia Budget 2019
Somalia,Fishery Development,Development grants for fishery projects,B2,105980,USD,2018,Somalia Budget 2019
Somalia,Fishery Development,Development grants for fishery projects,B2,286667,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Somalia,Fishery Management,Fishery management programs & services,A1,546216,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Somalia,Access,Access fees for third country agreements,B6,24478.04,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
South Africa,Fuel,Fuel subsidies,B7,323216666.7,ZAR,2016,South African Revenue Service (2017) Review of the Diesel Fuel Tax Refund System
South Africa,MPAs,MPAs,A3,77800000,ZAR,2018,Estimates of National Expenditure 2019
South Africa,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,22933333.33,ZAR,2018,Estimates of National Expenditure 2019
South Africa,Market Infrastructure,Marketing support,B4,21466666.67,ZAR,2018,Estimates of National Expenditure 2019
South Africa,Fishery Management,Fishery management programs & services,A1,3055000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Fishery management programs & services,A1,21738000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Fishery management programs & services,A1,40544000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Fishery management programs & services,A1,38514000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Stock assessment,A1,78013000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Monitoring control & surveillance,A1,102294000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Monitoring control & surveillance,A1,144923000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Fishery Management,Monitoring control & surveillance,A1,38514000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,R&D,R&D,A2,72080000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Port,Port & harbour construction & renovation,B3,556000,ZAR,2018,"Expenditure for Agriculture, Forestry and Fisheries, Budget 2019"
South Africa,Market Infrastructure,Processing & storage infrastructure,B4,3275000,ZAR,2018,"Estimates of provincial revenue and expenditure, 2018/19, Limpopo"
South Africa,Fishery Management,Fishery management programs & services,A1,12469,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
South Africa,Access,Access fees for third country agreements,B6,623506.25,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Spain,Fishery Management,Stock assessment,A1,7410127,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Fishery Management,Stock assessment,A1,1683007,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Fishery Management,Stock enhancement,A1,6808246,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Fishery Management,Monitoring control & surveillance,A1,1043438,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Fishery Management,Monitoring control & surveillance,A1,5597884,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Fishery Development,Institutional support and services,B2,9266381,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Fishery Development,Institutional support and services,B2,4955953.76,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Port,Port & harbour construction & renovation,B3,6808246,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Market Infrastructure,Marketing support,B4,6944463,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Market Infrastructure,Processing & storage infrastructure,B4,519864,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Market Infrastructure,Processing & storage infrastructure,B4,6944463,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Assistance,Fisher assistance,C1,3119467,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Buybacks,Vessel buybacks,C2,6209342,EUR,2018,European Maritime and Fisheries Fund - Operational Programme for Spain (2014)
Spain,Boat,"Boat / fleet construct., renewal, & modernization",B1,4038181,EUR,2015,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Spain,Assistance,Unemployment insurance,C1,89983,EUR,2016,"OECD, Fisheries Support Estimate (stats.oecd.org/)"
Spain,Tax,Non-Fuel tax exemptions,B5,1630000,EUR,2018,Memoria de Beneficios Fiscales 2018
Spain,Tax,Non-Fuel tax exemptions,B5,368079166.7,EUR,2018,Memoria de Beneficios Fiscales 2018
Spain,Tax,Non-Fuel tax exemptions,B5,39700000,EUR,2018,Memoria de Beneficios Fiscales 2018
Spain,Fuel,Fuel tax concessions,B7,76216666.67,EUR,2018,Memoria de Beneficios Fiscales 2018
Spain,MPAs,MPAs,A3,68957197.63,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Spain,Access,Access fees for third country agreements,B6,90588507.18,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Sri Lanka,Fishery Management,Fishery management programs & services,A1,25000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Fishery management programs & services,A1,40000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Fishery management programs & services,A1,106000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Fishery management programs & services,A1,66000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Stock assessment,A1,106000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Stock enhancement,A1,200000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Stock enhancement,A1,40000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Management,Monitoring control & surveillance,A1,25000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,R&D,R&D,A2,190000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,R&D,R&D,A2,98000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Boat,Financial support fleet renewal & modernization,B1,25000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Boat,Financial support fleet renewal & modernization,B1,175000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Boat,"Boat / fleet construct., renewal, & modernization",B1,100000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Boat,"Boat / fleet construct., renewal, & modernization",B1,243000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Boat,"Boat / fleet construct., renewal, & modernization",B1,132000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Development grants for fishery projects,B2,310000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Development grants for fishery projects,B2,200000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Development grants for fishery projects,B2,537000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Development grants for fishery projects,B2,5000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Institutional support and services,B2,50000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Institutional support and services,B2,164000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Institutional support and services,B2,13000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Institutional support and services,B2,98000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fishery Development,Institutional support and services,B2,325000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,200000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,225000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,75000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,1500000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,400000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,50000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,133300000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,26420000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Port,Port & harbour construction & renovation,B3,117000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,1500000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Market Infrastructure,Marketing support,B4,8804000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Market Infrastructure,Processing & storage infrastructure,B4,75000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Assistance,Assistance-Other,C1,1500000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Rural,Rural fisheries community development,C3,200000000,LKR,2018,"Sri Lanka, Budget Estimates for 2018 (Vol I, II, III)"
Sri Lanka,Fuel,Fuel subsidies,B7,5000000000,LKR,2018,ColomboPage (2018) Fuel Subsidy is Only for Kerosene (accessed Aug 2019)
Sri Lanka,MPAs,MPAs,A3,931838.51,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Sri Lanka,Fishery Development,Development grants for fishery projects,B2,1278392,USD,2017,"OECDStat, Overseas Development Aid, Fishery Development"
Sri Lanka,Fishery Management,Fishery management programs & services,A1,1001658,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Sri Lanka,Assistance,Worker adjustment and retraining,C1,219067,USD,2016,"OECDStat, Overseas Development Aid, Fisheries Training"
Sri Lanka,Access,Access fees for third country agreements,B6,1512494.77,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
St Lucia,MPAs,MPAs,A3,1111275.49,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
St Lucia,Access,Access fees for third country agreements,B6,65746.23,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
St Vincent,Access,Access fees for third country agreements,B6,352578.65,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
St Vincent Grenadines,MPAs,MPAs,A3,1371747.22,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Sudan,Fishery Management,Stock assessment,A1,2000000,SDG,2016,Sudan Budget 2016
Sudan,Fishery Management,Stock enhancement,A1,3000000,SDG,2016,Sudan Budget 2016
Sudan,Fishery Development,Development grants for fishery projects,B2,1000000,SDG,2016,Sudan Budget 2016
Sudan,Fishery Development,Institutional support and services,B2,1000000,SDG,2016,Sudan Budget 2016
Sudan,Fuel,Fuel subsidies,B7,0,SDG,2018,FT (2018) Sudan's Economy Struggles to Shake Off Pariah Status
Sudan,MPAs,MPAs,A3,422405.97,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Sudan,Fishery Development,Development grants for fishery projects,B2,7776,USD,2016,"OECDStat, Overseas Development Aid, Fishery Development"
Sudan,Fishery Management,Fishery management programs & services,A1,24754,USD,2017,"OECDStat, Overseas Development Aid, Fisheries Policy & Management"
Sudan,Access,Access fees for third country agreements,B6,171150.29,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Suriname,MPAs,MPAs,A3,494380.76,USD,2005,"Marine Conservation Institute (2018), MPAtlas; World Database on Protected Areas (WDPA); McCrea-Strub et al. (2011) Understanding the cost of establishing marine protected areas. Mar. Pol."
Suriname,Access,Access fees for third country agreements,B6,21155.13,USD,2018,"Pauly & Zeller (2015). Sea Around Us Concepts, Design and Data (seaaroundus.org); Belhabib et al. (2015), PlosOne."
Sweden,Fishery Management,Fishery management programs & services,A1,1418765,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Management,Stock enhancement,A1,2332727,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Management,Stock enhancement,A1,3116941,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Management,Stock enhancement,A1,3648003,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Management,Monitoring control & surveillance,A1,127041937,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Management,Monitoring control & surveillance,A1,90736682,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,R&D,R&D,A2,666692,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,R&D,R&D,A2,4693789,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Development,Development grants for fishery projects,B2,9504604.5,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Development,Institutional support and services,B2,9504604.5,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Fishery Development,Institutional support and services,B2,149871,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Port,Port & harbour construction & renovation,B3,807516,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,202403,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Market Infrastructure,"State investments in firms, cooperatives & parastatals",B4,741510.5,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Market Infrastructure,Marketing support,B4,754250,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Market Infrastructure,Processing & storage infrastructure,B4,18766025.5,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Market Infrastructure,Processing & storage infrastructure,B4,741510.5,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Assistance,Worker adjustment and retraining,C1,2746839,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
Sweden,Assistance,Assistance-Other,C1,2746839,SEK,2018,Annual Implementation Report for the European Maritime and Fisheries Fund for Sweden (2017)
